file,s640,s640_n,anchors,cands,s512,s512_n,s448,s448_n,s640_r0,s640_r0_n,cluster,w,h,mp,votes,cat,disagree
001169.jpg,2021-08-31,1,[],['2021-08-31'],2021-08-31,1,2021-08-31,1,2021-08-31,1,sq640,640,640,0.4096,"['2021-08-31', '2021-08-31', '2021-08-31', '2021-08-31']",D_전원일치,0.0
001929.jpg,2022-01-14,1,['유통기한'],['2022-01-14'],2022-01-14,1,2022-01-14,1,2022-01-14,1,sq640,640,640,0.4096,"['2022-01-14', '2022-01-14', '2022-01-14', '2022-01-14']",D_전원일치,0.0
002831.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001407.jpg,2021-03-31,1,[],['2021-03-31'],,0,,0,2021-03-31,1,sq640,640,640,0.4096,"['2021-03-31', None, None, '2021-03-31']",B_검출경계,0.5
002004.jpg,2022-05-15,1,[],['2022-05-15'],2022-05-15,1,2022-05-15,1,,0,sq640,640,640,0.4096,"['2022-05-15', '2022-05-15', '2022-05-15', None]",B_검출경계,0.25
002515.jpg,,0,['제조일자'],[],2022-02-16,1,2022-02-16,1,,0,sq640,640,640,0.4096,"[None, '2022-02-16', '2022-02-16', None]",B_검출경계,0.5
001906.jpg,,0,['BEST_BEFORE'],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001549.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001268.jpg,2022-09-05,1,"['까지', '유통기한']",['2022-09-05'],2022-09-05,1,2022-09-05,1,2022-09-05,1,sq640,640,640,0.4096,"['2022-09-05', '2022-09-05', '2022-09-05', '2022-09-05']",D_전원일치,0.0
002360.jpg,2021-06-10,1,"['까지', '제조일자']",['2021-06-10'],2021-06-10,1,2021-06-10,1,2021-06-10,1,sq640,640,640,0.4096,"['2021-06-10', '2021-06-10', '2021-06-10', '2021-06-10']",D_전원일치,0.0
001390.jpg,2021-06-20,1,[],['2021-06-20'],2021-06-20,1,2021-06-20,1,2021-06-20,1,sq640,640,640,0.4096,"['2021-06-20', '2021-06-20', '2021-06-20', '2021-06-20']",D_전원일치,0.0
001954.jpg,,0,"['별도표기', '유통기한']",[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001274.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002170.jpg,,0,['까지'],[],2020-01-15,1,,0,,0,sq640,640,640,0.4096,"[None, '2020-01-15', None, None]",B_검출경계,0.25
001257.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002031.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002833.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002846.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001314.jpg,2022-01-15,1,"['까지', '별도표기', '유통기한', '제조일자']",['2022-01-15'],2022-01-15,1,2022-01-15,1,,0,sq640,640,640,0.4096,"['2022-01-15', '2022-01-15', '2022-01-15', None]",B_검출경계,0.25
001640.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
003320.jpg,,0,['유통기한'],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002159.jpg,,0,"['까지', '별도표기']",[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002180.jpg,2022-01-19,1,"['별도표기', '유통기한']",['2022-01-19'],2022-01-19,1,2022-01-19,1,,0,sq640,640,640,0.4096,"['2022-01-19', '2022-01-19', '2022-01-19', None]",B_검출경계,0.25
002694.jpg,2021-04-19,1,[],['2021-04-19'],,0,,0,2021-04-19,1,sq640,640,640,0.4096,"['2021-04-19', None, None, '2021-04-19']",B_검출경계,0.5
002773.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
000896.jpg,2020-02-15,1,['EXP'],['2020-02-15'],2023-02-13,2,2023-02-15,1,2020-02-15,1,sq640,640,640,0.4096,"['2020-02-15', '2023-02-13', '2023-02-15', '2020-02-15']",A_날짜불일치,0.5
000900.jpg,2022-09-02,1,['EXP'],['2022-09-02'],,0,,0,,0,sq640,640,640,0.4096,"['2022-09-02', None, None, None]",B_검출경계,0.25
001927.jpg,2021-04-27,1,['까지'],['2021-04-27'],2021-04-27,1,2021-04-27,1,2021-04-27,1,sq640,640,640,0.4096,"['2021-04-27', '2021-04-27', '2021-04-27', '2021-04-27']",D_전원일치,0.0
002684.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001440.jpg,2021-09-03,1,['까지'],['2021-09-03'],2021-09-03,1,2021-09-03,1,2021-09-03,1,sq640,640,640,0.4096,"['2021-09-03', '2021-09-03', '2021-09-03', '2021-09-03']",D_전원일치,0.0
003096.jpg,2022-10-12,1,['까지'],['2022-10-12'],2022-10-12,1,2022-10-12,1,2022-10-12,1,sq640,640,640,0.4096,"['2022-10-12', '2022-10-12', '2022-10-12', '2022-10-12']",D_전원일치,0.0
001316.jpg,2021-12-09,1,['까지'],['2021-12-09'],2021-12-09,1,2021-12-09,1,,0,sq640,640,640,0.4096,"['2021-12-09', '2021-12-09', '2021-12-09', None]",B_검출경계,0.25
001244.jpg,,0,['BEST_BEFORE'],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002636.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002610.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
003094.jpg,2023-01-03,1,['까지'],['2023-01-03'],2023-01-03,1,2023-01-03,1,2023-01-03,1,sq640,640,640,0.4096,"['2023-01-03', '2023-01-03', '2023-01-03', '2023-01-03']",D_전원일치,0.0
002616.jpg,2022-12-21,1,['까지'],['2022-12-21'],2022-12-21,1,,0,,0,sq640,640,640,0.4096,"['2022-12-21', '2022-12-21', None, None]",B_검출경계,0.5
002282.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001825.jpg,,1,['BEST_BEFORE'],['2007-09-21'],,1,,1,,1,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001373.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001555.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002899.jpg,,0,[],[],,0,,1,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002308.jpg,,0,['까지'],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001652.jpg,2021-03-09,1,[],['2021-03-09'],2021-03-09,1,2021-03-09,1,2021-03-09,1,sq640,640,640,0.4096,"['2021-03-09', '2021-03-09', '2021-03-09', '2021-03-09']",D_전원일치,0.0
002468.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002234.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002450.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001621.jpg,2022-07-19,1,[],['2022-07-19'],2022-07-19,1,2022-07-19,1,2022-07-19,1,sq640,640,640,0.4096,"['2022-07-19', '2022-07-19', '2022-07-19', '2022-07-19']",D_전원일치,0.0
002384.jpg,2020-10-08,1,"['까지', '유통기한']",['2020-10-08'],2020-10-08,1,2020-10-08,1,2020-10-08,1,sq640,640,640,0.4096,"['2020-10-08', '2020-10-08', '2020-10-08', '2020-10-08']",D_전원일치,0.0
001912.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002466.jpg,2022-01-20,1,[],['2022-01-20'],2022-01-20,1,2022-01-20,1,2022-01-20,1,sq640,640,640,0.4096,"['2022-01-20', '2022-01-20', '2022-01-20', '2022-01-20']",D_전원일치,0.0
003279.jpg,,1,[],['2002-10-23'],,2,,1,,1,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001716.jpg,2021-02-07,1,['유통기한'],['2021-02-07'],2021-02-07,1,2021-02-07,1,2021-02-07,1,sq640,640,640,0.4096,"['2021-02-07', '2021-02-07', '2021-02-07', '2021-02-07']",D_전원일치,0.0
001985.jpg,,0,"['까지', '유통기한']",[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
000992.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
000888.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001494.jpg,,0,[],[],2027-08-17,1,,0,,0,sq640,640,640,0.4096,"[None, '2027-08-17', None, None]",B_검출경계,0.25
001438.jpg,2021-08-29,1,[],['2021-08-29'],2021-08-29,1,2021-08-29,1,2021-08-29,1,sq640,640,640,0.4096,"['2021-08-29', '2021-08-29', '2021-08-29', '2021-08-29']",D_전원일치,0.0
002666.jpg,2021-03-26,1,['BEST_BEFORE'],['2021-03-26'],2021-03-26,2,2021-03-26,1,2021-03-26,1,sq640,640,640,0.4096,"['2021-03-26', '2021-03-26', '2021-03-26', '2021-03-26']",D_전원일치,0.0
002364.jpg,2021-08-04,1,"['까지', '별도표기', '유통기한']",['2021-08-04'],2021-08-04,1,2021-08-04,1,2021-08-04,1,sq640,640,640,0.4096,"['2021-08-04', '2021-08-04', '2021-08-04', '2021-08-04']",D_전원일치,0.0
001722.jpg,2021-01-07,1,"['까지', '부터']",['2021-01-07'],2021-07-06,1,2021-07-06,1,2021-01-07,1,sq640,640,640,0.4096,"['2021-01-07', '2021-07-06', '2021-07-06', '2021-01-07']",A_날짜불일치,0.5
001292.jpg,,0,['까지'],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
003183.jpg,2021-03-26,1,[],['2021-03-26'],2021-03-26,1,2021-03-26,1,2021-03-26,1,sq640,640,640,0.4096,"['2021-03-26', '2021-03-26', '2021-03-26', '2021-03-26']",D_전원일치,0.0
001457.jpg,2022-05-28,1,"['까지', '별도표기', '유통기한']",['2022-05-28'],2022-05-28,1,,0,,0,sq640,640,640,0.4096,"['2022-05-28', '2022-05-28', None, None]",B_검출경계,0.5
001064.jpg,2022-01-04,2,[],"['2021-01-05', '2022-01-04']",2022-01-04,2,2022-01-04,2,2022-01-04,2,sq640,640,640,0.4096,"['2022-01-04', '2022-01-04', '2022-01-04', '2022-01-04']",D_전원일치,0.0
003111.jpg,,0,['유통기한'],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002155.jpg,2021-05-21,1,[],['2021-05-21'],2021-05-21,1,2021-05-21,1,2021-05-21,1,sq640,640,640,0.4096,"['2021-05-21', '2021-05-21', '2021-05-21', '2021-05-21']",D_전원일치,0.0
002285.jpg,,0,['까지'],[],,0,2021-01-07,1,,0,sq640,640,640,0.4096,"[None, None, '2021-01-07', None]",B_검출경계,0.25
001026.jpg,,0,['까지'],[],,0,2020-12-05,1,,0,sq640,640,640,0.4096,"[None, None, '2020-12-05', None]",B_검출경계,0.25
002712.jpg,2022-01-11,1,[],['2022-01-11'],2022-01-11,1,,0,2022-01-11,1,sq640,640,640,0.4096,"['2022-01-11', '2022-01-11', None, '2022-01-11']",B_검출경계,0.25
002444.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001310.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002601.jpg,,0,['제조일자'],[],2020-10-21,1,2020-10-21,1,,0,sq640,640,640,0.4096,"[None, '2020-10-21', '2020-10-21', None]",B_검출경계,0.5
001697.jpg,2022-06-23,1,[],['2022-06-23'],2022-06-23,1,2022-06-23,1,,0,sq640,640,640,0.4096,"['2022-06-23', '2022-06-23', '2022-06-23', None]",B_검출경계,0.25
002595.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001905.jpg,,0,['제조일자'],[],,0,2022-01-15,1,,0,sq640,640,640,0.4096,"[None, None, '2022-01-15', None]",B_검출경계,0.25
000866.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002981.jpg,2021-12-17,1,[],['2021-12-17'],2021-12-17,1,2021-12-17,1,2021-12-17,1,sq640,640,640,0.4096,"['2021-12-17', '2021-12-17', '2021-12-17', '2021-12-17']",D_전원일치,0.0
002119.jpg,2021-01-03,1,[],['2021-01-03'],2021-01-03,1,2021-01-03,1,2021-01-03,1,sq640,640,640,0.4096,"['2021-01-03', '2021-01-03', '2021-01-03', '2021-01-03']",D_전원일치,0.0
002367.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002729.jpg,,0,['BEST_BEFORE'],[],2021-11-04,1,2021-11-04,1,,0,sq640,640,640,0.4096,"[None, '2021-11-04', '2021-11-04', None]",B_검출경계,0.5
000999.jpg,2016-11-08,1,[],['2016-11-08'],2020-11-01,1,,0,2016-11-08,1,sq640,640,640,0.4096,"['2016-11-08', '2020-11-01', None, '2016-11-08']",A_날짜불일치,0.5
001866.jpg,2021-09-17,1,[],['2021-09-17'],2021-09-17,1,2021-09-17,1,2021-09-17,1,sq640,640,640,0.4096,"['2021-09-17', '2021-09-17', '2021-09-17', '2021-09-17']",D_전원일치,0.0
001337.jpg,,0,['EXP'],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001553.jpg,,0,['까지'],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002241.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
003286.jpg,2021-08-06,2,"['까지', '부터']","['2021-03-07', '2021-08-06']",2021-08-06,2,2021-08-06,2,2021-08-06,2,sq640,640,640,0.4096,"['2021-08-06', '2021-08-06', '2021-08-06', '2021-08-06']",D_전원일치,0.0
001431.jpg,2019-08-21,1,[],['2019-08-21'],,0,2019-08-21,1,2019-08-21,1,sq640,640,640,0.4096,"['2019-08-21', None, '2019-08-21', '2019-08-21']",B_검출경계,0.25
001539.jpg,2022-01-18,1,[],['2022-01-18'],,0,,1,,0,sq640,640,640,0.4096,"['2022-01-18', None, None, None]",B_검출경계,0.25
001728.jpg,,0,['까지'],[],2021-02-08,1,,0,,0,sq640,640,640,0.4096,"[None, '2021-02-08', None, None]",B_검출경계,0.25
000863.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002033.jpg,2022-03-22,1,['유통기한'],['2022-03-22'],2022-03-22,1,2022-03-22,1,2022-03-22,1,sq640,640,640,0.4096,"['2022-03-22', '2022-03-22', '2022-03-22', '2022-03-22']",D_전원일치,0.0
001828.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001019.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001401.jpg,,0,"['까지', '별도표기', '유통기한', '제조일자']",[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002620.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002720.jpg,2026-01-09,1,"['까지', '별도표기', '제조일자']",['2026-01-09'],2026-01-09,1,2026-01-09,1,2026-01-09,1,sq640,640,640,0.4096,"['2026-01-09', '2026-01-09', '2026-01-09', '2026-01-09']",D_전원일치,0.0
002105.jpg,2021-01-28,1,['까지'],['2021-01-28'],2021-01-28,1,2021-01-28,1,2021-01-28,1,sq640,640,640,0.4096,"['2021-01-28', '2021-01-28', '2021-01-28', '2021-01-28']",D_전원일치,0.0
001851.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002630.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002654.jpg,2025-11-30,1,[],['2025-11-30'],2020-12-08,1,,0,2025-11-30,1,sq640,640,640,0.4096,"['2025-11-30', '2020-12-08', None, '2025-11-30']",A_날짜불일치,0.5
001022.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001122.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002991.jpg,2021-03-20,1,[],['2021-03-20'],,0,2021-03-20,1,2021-03-20,1,sq640,640,640,0.4096,"['2021-03-20', None, '2021-03-20', '2021-03-20']",B_검출경계,0.25
003090.jpg,,0,['제조일자'],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
000871.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
003157.jpg,2021-10-26,1,"['까지', '유통기한']",['2021-10-26'],2021-10-26,1,2021-10-26,1,2021-10-26,1,sq640,640,640,0.4096,"['2021-10-26', '2021-10-26', '2021-10-26', '2021-10-26']",D_전원일치,0.0
003192.jpg,2021-11-19,2,[],"['2020-11-20', '2021-11-19']",2021-11-19,2,2020-11-20,1,2021-11-19,2,sq640,640,640,0.4096,"['2021-11-19', '2021-11-19', '2020-11-20', '2021-11-19']",A_날짜불일치,0.25
002947.jpg,,0,['BEST_BEFORE'],[],2019-06-06,1,2019-06-06,1,,0,sq640,640,640,0.4096,"[None, '2019-06-06', '2019-06-06', None]",B_검출경계,0.5
002354.jpg,,0,['까지'],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
000884.jpg,,0,"['까지', '생산일자', '유통기한']",[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001578.jpg,2022-11-05,1,"['까지', '유통기한', '제조일자']",['2022-11-05'],2022-11-05,1,2022-11-05,1,2022-11-05,1,sq640,640,640,0.4096,"['2022-11-05', '2022-11-05', '2022-11-05', '2022-11-05']",D_전원일치,0.0
001451.jpg,2022-04-26,1,['제조일자'],['2022-04-26'],2022-04-26,1,2022-04-26,1,2022-04-26,1,sq640,640,640,0.4096,"['2022-04-26', '2022-04-26', '2022-04-26', '2022-04-26']",D_전원일치,0.0
002204.jpg,2021-01-08,2,[],"['2019-10-09', '2021-01-08']",2021-01-08,2,2021-01-08,2,2021-01-08,2,sq640,640,640,0.4096,"['2021-01-08', '2021-01-08', '2021-01-08', '2021-01-08']",D_전원일치,0.0
000986.jpg,2021-12-28,1,[],['2021-12-28'],2021-12-28,1,2021-12-28,1,2021-12-28,1,sq640,640,640,0.4096,"['2021-12-28', '2021-12-28', '2021-12-28', '2021-12-28']",D_전원일치,0.0
002819.jpg,2022-12-01,1,[],['2022-12-01'],2022-12-01,1,2022-12-01,1,2022-12-01,1,sq640,640,640,0.4096,"['2022-12-01', '2022-12-01', '2022-12-01', '2022-12-01']",D_전원일치,0.0
003045.jpg,,0,"['BEST_BEFORE', '까지']",[],2022-05-02,1,2022-05-02,1,,0,sq640,640,640,0.4096,"[None, '2022-05-02', '2022-05-02', None]",B_검출경계,0.5
000982.jpg,2025-09-16,1,[],['2025-09-16'],2025-09-10,1,2022-09-07,1,2025-09-16,1,sq640,640,640,0.4096,"['2025-09-16', '2025-09-10', '2022-09-07', '2025-09-16']",A_날짜불일치,0.5
002796.jpg,,0,['까지'],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001644.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001048.jpg,2021-05-12,1,[],['2021-05-12'],,0,,0,,0,sq640,640,640,0.4096,"['2021-05-12', None, None, None]",B_검출경계,0.25
003336.jpg,2021-07-02,1,[],['2021-07-02'],2021-07-02,1,2021-07-02,1,,0,sq640,640,640,0.4096,"['2021-07-02', '2021-07-02', '2021-07-02', None]",B_검출경계,0.25
001595.jpg,2021-12-13,1,['까지'],['2021-12-13'],2021-12-13,1,2021-12-13,1,2021-12-13,1,sq640,640,640,0.4096,"['2021-12-13', '2021-12-13', '2021-12-13', '2021-12-13']",D_전원일치,0.0
001140.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001638.jpg,,0,['까지'],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
003028.jpg,2021-02-28,1,['BEST_BEFORE'],['2021-02-28'],2021-09-28,1,2021-09-28,1,2021-02-28,1,sq640,640,640,0.4096,"['2021-02-28', '2021-09-28', '2021-09-28', '2021-02-28']",A_날짜불일치,0.5
001845.jpg,,0,['제조일자'],[],2021-11-23,1,,0,,0,sq640,640,640,0.4096,"[None, '2021-11-23', None, None]",B_검출경계,0.25
001739.jpg,,0,[],[],2022-01-05,1,2022-01-05,1,,0,sq640,640,640,0.4096,"[None, '2022-01-05', '2022-01-05', None]",B_검출경계,0.5
001194.jpg,,0,"['BEST_BEFORE', 'MFG', '까지', '별도표기', '유통기한', '제조일자']",[],,0,2044-03-03,1,,0,sq640,640,640,0.4096,"[None, None, '2044-03-03', None]",B_검출경계,0.25
002165.jpg,2020-10-30,1,"['까지', '부터']",['2020-10-30'],2020-10-30,1,2020-10-30,1,2020-10-30,1,sq640,640,640,0.4096,"['2020-10-30', '2020-10-30', '2020-10-30', '2020-10-30']",D_전원일치,0.0
003014.jpg,,0,['부터'],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002488.jpg,2021-02-06,1,[],['2021-02-06'],2021-02-06,1,2021-02-06,1,2021-02-06,1,sq640,640,640,0.4096,"['2021-02-06', '2021-02-06', '2021-02-06', '2021-02-06']",D_전원일치,0.0
001237.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001684.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
002944.jpg,2020-06-23,1,[],['2020-06-23'],2020-08-23,1,2020-06-23,1,,0,sq640,640,640,0.4096,"['2020-06-23', '2020-08-23', '2020-06-23', None]",A_날짜불일치,0.5
002607.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001357.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
001249.jpg,,0,[],[],,0,,0,,0,sq640,640,640,0.4096,"[None, None, None, None]",C_전원실패,0.0
