file,image_id,orig_w,orig_h,proc_w,proc_h,mp,t_0,t_90,t_best,score_0,score_90,best,n_lines,n_lines_0,n_lines_90,mean_conf,text,anchors,has_pos,has_neg,has_soft,has_yut,has_bydo,n_dates_all,n_dates,kinds,dates,n_in_long,dis_품목보고번호(14자리+),dis_바코드(13자리),dis_9~12자리 숫자,dis_전화번호(1588형),dis_신고번호 1399,dis_영양성분 %,dis_용량 g/ml/kcal,dis_LOT/로트,dis_시각(hh:mm),dis_시각(NN시)
001352.jpg,001352,974,1298,960,1280,1.264252,2.435,1.568,2.435,44.3,41.1,0,40,26,14,0.896625,"MiSURA
AFA
AL
BRONZO
Pack
MISURA
통밀푸질리
500g_2
상품
음
넹
유통기한
2022-06-27
8809394830895
GRANO
ITALIANU
ATA
RODOTTA
IN
ITALIA
C01IA
500g
6
Het
t weight
17
유통기한
요요
U% GRANO
2022-06-27
오
Pack_MISURA
MSURA
8809394830895
RODOTTA IN ITALIA
ITALIANO
통밀푸질리
500g_2
자AFAT1
6009",['유통기한'],True,False,False,True,False,2,1,['Y4_sep'],['2022-06-27'],0,0,2,0,0,0,0,3,0,0,0
003121.jpg,003121,640,640,640,640,0.4096,2.861,0.616,2.861,58.1,11.1,0,29,26,3,0.7657241379310344,"단무
파장면과
피물:단우사
감이
독시는건
부/85%
권장하지인
음행
기디름
분000
습
캔디류
608
28K[
10910무는
나무강
재
54미리
구미차
공거래커태
마
R레소터록
00
ExP
202:
0930
ExP:20210930
단무기
오",[],False,False,False,False,False,1,1,['Y4_sep'],['2021-09-30'],0,0,0,0,0,0,1,0,0,0,0
000932.jpg,000932,659,879,659,879,0.579261,1.193,2.028,2.028,0.0,0.5,90,2,0,2,0.508,"는
[",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
000553.jpg,000553,1050,1400,960,1280,1.47,6.746,5.958,6.746,264.1,206.6,0,105,57,48,0.9143714285714286,"천연향신료건조제품
식품유형
제조업소:취신영에프에스
업소명및
경기도
광주시초월읍
선동길
12-4/
유통전문판매업소:롯데쇼핑
031-75615
소재지
울특별시중구남대문로
81소구동
11899-360
수잎
100튀르키예산
원재료명
름이야
理오
소비기한
후면하단
도시일까지
여표피눔목
2019038
/8548
교환장소
구입처및판개의
및
주의사항:직사광
을피하고서늘하모건한곳에보관하십시
균려
시
소비자는쟁해결기준에의거교환또는보방
본
제품은
2
부정불량식픈신고는
1399알류우유에
릉쿄
수
있습니다
우는
아황산류호두
고등이
게
채우대지고기
운은
대두
있습니다
닭고가
쇠고기
오징어
조개루차혼입가능성이
소비기한
8309258659402
까지
OTF!ER
소비기한
운
메理오F
닭고가쇠고기오징어
릉쿄
오본제품은
취급보관시
품목보고번호
원재료명
업소명및
소비기한
음공목는
및교환장소
소재지
수있습니다
소비
주의
고등이
제조업소:취신영에프에스
천연향신료건조제품
2019038
유통전문판매
유국
사항:직사광
경기도광주시초월읍
구입처편
야
울특별시중구
조개루잣
수잎1000/
량식픈
F
18548
시일까지
혼입가능성이있습니다
신고는
소비자는
미는
피하고서늘치
튀르키예산
롯데쇼핑
선동길
복숭아
81소구동/1890-
12-41
토마토
031-7986N
아황산류호두","['까지', '소비기한', '제조일자']",True,True,True,False,False,0,0,[],[],0,0,1,0,0,1,0,0,0,0,0
001406.jpg,001406,693,818,693,818,0.566874,1.506,1.038,1.506,18.4,10.9,0,12,7,5,0.8843333333333333,"BEST
BEFOAE
21/0?/3:
로미공
1142055
뚜껑PP
8073
껌
142055
1/0?/31
주
EST BEFOAE",['BEST_BEFORE'],True,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
001220.jpg,001220,640,640,640,640,0.4096,1.218,0.797,1.218,11.4,11.5,0,7,5,2,0.9358571428571428,"ahy!
유통기한
2021
01
14
유통기한
20210114",['유통기한'],True,False,False,True,False,1,1,['Y4_sep'],['2021-01-14'],0,0,0,0,0,0,0,0,0,0,0
001083.jpg,001083,787,1051,787,1051,0.827137,1.869,1.062,1.869,28.7,0.7,0,14,13,1,0.8252857142857143,"고
4KCa!
21121
1
까지
1
식품안전관라연중
HACCP
OTHER
309069
309
190
두경H야
좀",['까지'],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
001263.jpg,001263,1077,1436,960,1280,1.546572,4.684,4.713,4.684,206.3,78.9,0,87,48,39,0.9127816091954025,"이마트의
비표
Brand는모두
No
별도표기일까지
맥상차
1200g
50%
정제수
백설탕
[
185
%
비타민C
구연산
서광식품영농조합법인
용산신송길
공날곤웅디료
126
예조원
1061-833-8757
숴이마트
유통전문
서울특별시
성동구뚝섬로
377
성수동2가/02-380-5678
듬및고환처:구입처및제조원
직사광선을
피해서늘한
곳에
고상업:
2개봉후에는반드시냉장
보관하시고
가능한
문리드십시오
부싱방법:기호에알맞게
생수또는
탄산수에
병명불량식품
신고는
10평고논
1399
2022
1203
유리
150682
뚜껑:철
불량식품신고는
알
맞게
10평논
도
생수
타민C
성동
공날
8017-8
>
%
뚜껑:철
또는
서
크코
1399
미
[
정제수
]
20221203
탄산수에
뚝섬
야
C
국산50%
IG
곳에
산신송길
H
보관
678
377
흥
맛있
126
이
[>","['까지', '별도표기', '제조일자']",False,True,False,False,True,1,1,['Y4_sep'],['2022-12-03'],0,0,0,0,2,2,3,1,0,0,0
001318.jpg,001318,640,640,640,640,0.4096,3.072,1.341,3.072,30.8,22.7,0,34,25,9,0.8103823529411766,"[미
1Y미A대
CONSERVARL
N
ILLIGAR FRESCOYSECO
AOARHOSTHHE
FOIEF
KEEPIN
MECTERP!!
OTHOCOHTEA6HO!
EMBALAJE
D'EMBALL
AGE
XPRASON
3r사282
2리2대
L911
트2미03403D334고
L0!
개
30
G/!
TGEU1AA로/99:
부싯수부시
EA[52?
태R[52슈
AATION
AG
E2003403D3342
IRESCOYSECO
2282
RTALCHOCTM HE SONEE 7O
30 g/r
050",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,2,0,0,0
001888.jpg,001888,640,640,640,640,0.4096,1.968,0.748,1.968,22.4,17.1,0,15,12,3,0.8149333333333334,"20235
KPHC
D:
2교
고23
Dole의
이벤트움
Y무1
내용량
평9
운용
3108
202s D822
20235
3096544",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
001649.jpg,001649,716,1136,716,1136,0.813376,4.501,4.073,4.501,111.5,79.4,0,54,34,20,0.8568518518518518,"201908
18까지
논오인
오리엔탈
드레싱
부교류파바
육류
파채소스용으로
잘
교롱
스념
한입
6색표하고구
8국
D이고
소
품목보고버호
972TDR9000090
유통기한성다표
음2공
100g당
2/00
110kca
몰밤
10701g54%
탄수화물
2698당류
16916%
지방
090%
트랜스지방
09
포화지방
090%
지방090%
나트룸10701954%
두부샐러드
|
트랜스지방
건신
탄수화물
육류파채소스용으로
20190818까지
물26 8%당류 16916%
100g당
내
1
포화지방
시
F 110kca
0
~
레싱
찾어울립니다","['까지', '유통기한']",True,False,False,True,False,1,1,['Y4_sep'],['2019-08-18'],0,0,0,0,0,0,8,3,0,0,0
001726.jpg,001726,640,640,640,640,0.4096,2.249,1.314,2.249,42.4,7.0,0,22,17,5,0.8241818181818182,"고
THE
GARDEN
PG
A시요
FF
참치마요
스샌러드
내0즈
립0
더욱맛있게!
0g빔Ca
평시신불가공품
종부성기6%
래너즈2832
%
20210216까지A
2832
더욱
%
GARDEN
스",['까지'],False,False,False,False,False,1,1,['Y4_sep'],['2021-02-16'],0,0,0,0,0,0,2,1,0,0,0
002861.jpg,002861,764,974,764,974,0.744136,2.747,1.919,2.747,15.9,14.6,0,25,15,10,0.82532,"AaV00t
F잡
25/0
'리
피
1111
타F
:
25131221
HT
Whipping
PRESIDENT
Creme
Cream
Superieure
Creme
E:
F자
251031202:
25/0B22
PRESIDENT
H호3T
요내부
Whipping
Cream",[],False,False,False,False,False,0,0,[],[],0,0,0,1,0,0,0,0,0,0,0
002636.jpg,002636,640,640,640,640,0.4096,4.739,0.62,4.739,33.7,17.0,0,39,36,3,0.8494358974358974,"NUTRITION
이한-VOUG
337
!
S0UrUTC고
111Y
Crbbyurufes
무디G3
마G
Cr20!
AGREDIENTS:
GLATNE
GLUCOSE
SYRUP:
<02
GRIHG
ACDULAHITS:
GIRIC
SUGAR:
LGEIT
PECIN:
ALAVOURIFGS:
ADD
LACTIG
COLOUA
지다
153
before
LotNr:
09
102022
03
293
316
Sweet
오al?
Lest before / LotNr:
030293316
09102022",[],False,False,False,False,False,0,0,[],[],0,0,0,1,0,0,0,0,0,0,0
001055.jpg,001055,1008,756,1008,756,0.762048,2.023,2.058,2.023,42.4,34.9,0,23,16,7,0.9203043478260868,"998원
9980
보이차
단조
TEAZEN
PASS10N
FOR:
GOOD
TE거
히비스커스
2022
08
10
36g18gX20개입
히비스커스
625%
보이차
히비스커스
20220810
TEAZEN
서K
98
36918gX20개입1하비스커스625%",[],False,False,False,False,False,1,1,['Y4_sep'],['2022-08-10'],0,0,0,0,0,0,2,1,0,0,0
001041.jpg,001041,640,640,640,640,0.4096,0.65,0.653,0.65,9.9,8.7,0,4,3,1,0.8065,"1
:20220415 DDER
06
EXP:20220415 DDER TUI6",[],False,False,False,False,False,2,1,['Y4_sep'],['2022-04-15'],0,0,0,0,0,0,0,0,0,0,0
000074.jpg,000074,3024,4032,960,1280,12.192768,6.512,4.132,6.512,248.5,104.0,0,103,69,34,0.919514563106796,"S장
제품명
백설
헤니머스드
소
명
2509
식품의
유형소쓰
살균제품
소비기한
후면
별도
표시일까지
14
류
개봉
냉장보관
의기피
초당오
공마교미울:
씨제이제
일제당주
충청북도
진천군광
업소명
하원면
112
소재지
제조원
주동방푸드마스타
녹옹
음성군
대소면
대금로
105
번길
70
20260828/ C
까지
원재료명정제수
제겨자미국산/식초
고과당
설탕모아하우스조
겨자씨
정제소금강황
논레화가
발효식초
설탕정제소금]
조제품
주정화이트식초
혼합제제
변성전분
말토덱스트린
양벌꿀
향신료조제품2
정제소금사
연산잔탄검
국산
겨자분
No
106캐나다산구
글루탐샌나
트룸향미증진제
폴리리신혼합제제3
제바
유회
아킨
호한제제
소재지
업소명및
근관방법
신비기한
품의유형
20260828/ C
음
제조원
헤원면
실온보관
유통전문판매원
잎
2509
N
때
음성군
별도
살균제품
허니머타드쓰
광혀
주
0
표시일까지
식조
대소면
놈올
동방푸드마스
후냉장보관
대금로
:씨제이제
112
진천군
향신료
0","['까지', '별도표기', '소비기한', '제조일자']",True,True,True,False,True,2,1,['Y4_sep'],['2026-08-28'],0,0,0,0,0,0,0,0,0,0,0
001698.jpg,001698,874,1166,874,1166,1.019084,5.382,2.014,5.382,243.1,44.9,0,76,60,16,0.9068289473684212,"포장재질내면
보관방법
개봉후에는
변질우려가
한번에
사용하여
주십시오
:부정:불량식품
표호있서
제품은
대두
고등어게사우망
1399
밀
조리예
돼지고기
쇠고기
닭고기
조류
국전복홍합포함를
Y
'제품과같은제조
시설에서제조하고
있습니다:소비자분장하결
기준에
의거교환
또는
보상가능취급시
용기가
유리재질이므로
파손되어다칠위험이
있으니
주의하여
주십시오
개봉시'
병소리를
의
쉽고
맛있는
스파게티
곰공피Y군
기준
백설
스파게티면
80g을
삶아주세요
2
팬에삶은면과백설토
토마토
스파게티소스
1509약1병을넣고중회
1~2분간볶아주세요
1094인분
3
베이컨
버섯
SH급
무%력
20211222
18:24
왕
3
~
을
으야
20211222
등의재료를
레시피1인분기준
0
미드
함께넣어드시면더욱맛마습니부
18:24
O또
자
삶
6:",['제조일자'],False,True,False,False,False,2,1,['Y4_sep'],['2021-12-22'],0,0,0,0,0,1,0,1,0,2,0
001076.jpg,001076,952,1269,952,1269,1.208088,3.821,1.5,3.821,57.4,32.6,0,50,38,12,0.9091999999999999,"IRA
BEST
BEFORE
2021
0731
EPLPOM
75261
Nutrition
Serngs
Information
Per
Package:
approximately
3
v
Quantity
PE
Servirg
Avg
Quantity
309
든r
1009
[194
2890
691
Ca
928
7209
629
1399
SREDETS:
409
019
#1067
[10O9
홈
서
75261
EPLPOM
20210731
BEST
A용Suntity
809194C
10
BEFORE
0
2890잔691Ca
Ag우anty
#1067",['BEST_BEFORE'],True,False,False,False,False,1,1,['Y4_sep'],['2021-07-31'],0,0,0,0,0,1,0,0,0,0,0
003084.jpg,003084,640,640,640,640,0.4096,4.504,2.775,4.504,96.9,34.5,0,58,39,19,0.8527586206896551,"학!
88
4
67
운추
움도
주
6
K
기소차어
비림
나트름2519
그
%
탄수화물369
11
%
당류269
26
%
당알골289
지방039
%
트랜스지방9
포화지방29
%
콜레스테를0m9
%
단백질39
%
1일
골유용
기준시에대
209U6
없습니든
이므로
16H2
중여금
211202
탄수화물
플음
30
백
또
룬룡음
질
소
26
211202
10
369
0
6
19
10
6
10
이이요",[],False,False,False,False,False,2,1,['Y2_sep'],['2021-12-02'],0,0,0,0,0,0,6,0,0,0,0
001155.jpg,001155,640,640,640,640,0.4096,0.676,1.252,1.252,12.8,32.6,90,13,3,10,0.865076923076923,"21-03-2021
18
L0265
125
3690
Kcal
헤이즐넛
21-03-2021
이
1418 L0265
포화지방
494
93",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,3,0,0,0
001894.jpg,001894,640,640,640,640,0.4096,0.839,1.377,0.839,20.6,16.5,0,15,10,5,0.8847999999999999,"-
PEACOCK
Mamolo
마음로
viia
Oliziosa
음正름
MILK PUDDING
20210319
90gX2개입/우유30%
20210319
90gX2개입/우유30%
MILK PUDDING
Mamolo
PEACOCK",[],False,False,False,False,False,2,1,['Y4_sep'],['2021-03-19'],0,0,0,0,0,0,2,0,0,0,0
002962.jpg,002962,766,1021,766,1021,0.782086,4.992,3.987,4.992,231.8,152.9,0,60,38,22,0.8993333333333332,"AUSTRALIA
MACADAMT!
DREGEhI
1
'
음모슴음목료
내
용
랑
3009
원산
-
지
|
호주산
수입판매소
주길림양행
경기도
광주시오포읍봉골길
17
포장일자
별도표기
소비자상담실:
:080-700-8383수신자부담
모금입:합티매교
본제품은땅콩대두밀게계란새우되지고기토마토호두닭고기
쇠고기오징어우유조개류굴전복홍합포함를사용한제품과동일
Ro어려요
본제품은공정거래위원회고시소비자분쟁해결가준에의거교환또는
보상받을수있습니다
직사광선을피하고건조한실온에보관하여주십시오
개봉후에는밀폐하여냉장보관하여주십시오
불량식품신고는국변없이
1399
블류므
OTHER
1809022
20704
부정불량식품신고는국변없이1399
개봉후에는밀폐하여냉장보관하여주십시오
직사광선을피하고건조한
보상받을수있습니다
쇠고기오징어우유
본제품은땅콩대두
반품및교환:구입처및판매원
음급YYE8E8-00-O80:루무우YAY
메
마카다미0
후면별도표기
AUSTRALLA
조개류굴전복
惠
음야
실온에보관하여주십시오
9412룬움운리요/
홍합포함를
해결기준에의거교환또는
포름o룸Gh로유요
울눈R르원Y
량3009","['별도표기', '포장일자']",False,True,False,False,True,0,0,[],[],0,0,0,0,1,2,0,0,0,0,0
000894.jpg,000894,1266,949,1266,949,1.201434,1.097,1.237,1.237,3.6,4.4,90,8,4,4,0.7797499999999999,"14
 1
까지
~aeil
조자<H타
1
L!
까지",['까지'],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,1,0,0,0
002387.jpg,002387,891,544,891,544,0.484704,1.09,1.26,1.09,15.8,9.9,0,6,4,2,0.9201666666666668,"유통기한
HACCP
20210114까지
들인전지
HACCP
20210114까져","['까지', '유통기한']",True,False,False,True,False,2,1,['Y4_sep'],['2021-01-14'],0,0,0,0,0,0,0,0,0,0,0
001461.jpg,001461,717,957,717,957,0.686169,15.644,9.271,15.644,504.3,245.5,0,255,175,80,0.904278431372549,"비호정
둥오무
안심
아이호게
No
일동후디스가
고를금
OPEN
아유식무
10트
2001711가?
신양유아:A닐슨20164가준
소지프택으로
여궁웅를금
딸기
IoFXO
농
-
/08%
살아있는
눈유
그대로
동결건조하여
겉은
바삭하고
극Yo
0누표
편안하게
먹을
수
있습니다
무공
요고
궁능료
20220120
우리팡에서건강하게키운
팔기100%로만들었습니다
OTHER
우공목
는
채가공품
원재료명
딸기국산
순딸기
100%
제품명
무림모
계조원
주에프엔디
청계공장
전라남도
무안군
청계면
청계공단1길
74
일동후디스주
강원도
춘천시
동내면
거두단지2길
60
-
고름야룸
유통기한
별도
표시일까지
품목보고번호
201705253006
最군피
홈
주의사항
직사광선을
피하여
건조하고
제품
사늘한곳이
개봉
후
흡습
방지를
위해
지퍼팩을
닫아주십시오
금움움
과자를
먹는
것이
습기방지제
궁숙하지
방습제는
식용이
아니므로
드시지
주시면
좋습
않은
웅이는
보호자께서
지켜봐
주시고
경우에
러랍
눈롬
이제품은
새우
조개류
우유를
유
가능성이
있는
대두
토마토
소고기
사용한
지품과
반품
교환
-
지점및
같은
제조시설에서
제조하고
있습니다
제품은
공정거래
과
부정
불량식품
신고는
10평규논
1399
본
영양정보
받을
수
있습니다
기준에
의거
교환
또는
환불
유동무디스
나트
ILDONG
129
46
탄수화물
kCa!
고래삼담
11
666글음
<
지방
193
%
%
클레스테를
0
9
%
트랜스지방
09
0
g0
%
2000영기준이므로
1
9미만
2
%
마
컴요
따라다름수
있습니다
8480115
농
고
요고무공6
~
구도
/
금곰
곤마내라/용운유공비모회
밀남남순딸기
편안하게
는
를금
조
01705253006
를야교룸
-
동후디스주
라
먹을
0로
여궁
궁능륜
념
우용목
|>
극Yo탕
원둥이오
기준에의거교환
/강원도
있습니다
울릉
표피군피
유통기한
-
193%
제조시설에서제조하고
응
과채가공
신고는
및주의사항
춘천시
있는
주시고
별도표시일까지
'
랜스지방이
더
%666플음
류쿄롬극바
6601 l0평규논
울
청계면청계공단1길74
정
롬랍아R
위해
머
대두
원재료명
20220120
지퍼팩을
직사광선을피하여건조하고
거두단지2길60
딸기
토마토
안심
있습니다
N
딛아주십시오
딸기국산100%
소고기
J
제품은
함께
과자를
있습니다
:반품
주시면
H라오운
먹는
제품","['까지', '별도표기', '유통기한', '제조일자']",True,True,False,True,True,2,1,['Y4_sep'],['2022-01-20'],0,0,0,2,0,1,9,2,0,0,0
000819.jpeg,000819,3024,4032,960,1280,12.192768,9.913,9.761,9.913,92.2,75.8,0,113,62,51,0.8709823008849558,"2+1
2+1
스루청
교
15000
25100
2마
길차
길치
1
20125
EET
EEFLIRE
1다
Gi1
비1태크기
341
CHEESE
MICROBIAL
- FRANCE
INGREDIENTS:
: REHYDRATED S
[MILK
MILKPROTEIN
92151
76057707
부정불량식품신고는
S
NS
FRON
EMUL
MILK
Calcium
1001
父
1023
MILK
Carb
강
hydrate
total
MILK 24
98mg
MILK
2%
/
정제소금
음패콩
60
G9
Y대
트랜서
6묘Y
S
공+
등
60
표시일까지
:공+
多
129
[5
668/
13부
준치어
?
%가
MILK
*부정불량식품신고는
'기씨
투트FRE:
WILK24
29
:
~
ACID
Zealand
15000
끝을
0
REAM
ACTIC
LACL문31
0
1
금
Ca/
341
0
[
ate
REH
JS
2+1:
표시일까지
INGREDIE
1나:
0
FRANCE
5
0
6묘Y
-
114
져0
양야
N
20126
길치
더1
2+7
76057707
부~",['까지'],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,1,2,0,0,0
001374.jpg,001374,1259,944,1259,944,1.188496,10.048,4.979,10.048,288.4,70.4,0,143,96,47,0.894013986013986,"LOACKER
PURE
GOODNESS!
Pure
goodness
from
the heart
Of
the
Alps
20220
LOACKER
SAVEUR
PURE!
물1
Saveur
pure
Venue
du
CCUI
8000""
1928
des
Alpes
-
3202
De preference
avant fin:
E
PD
Manufactured
by
Fabrique
par:
for /
pour:
Toacker
:J
:리즈요
A
Loacker
Konfekt
GmbH
1-39054
Unterinn
Auna
여
Sotto
B2
Heinfels
Tyrol
Austria
South
Tyrol
Italy
Wwwloackerit
919
거지방코코카전지분유비트루트농축해미넷
바닐라시나미'
54
영양성보
총내용량375g 192Kca
25
습도가낮은예보관:반품교환장소
Jurt 3759 620167 - K
보라장소
직사광선을피하고온도
나트릅64mg 3%
탄수화물23597%당류112911%
62낭구
사용한계품과같은제조시설에서져조하고있습니다는
4!
조
은공정거근
696원lZ
위원고소비자분경하결가준에의거교환또는
18%
트랜스지방0g
포화지방84955%
이
중
는보상받을수와습니다
운롬은금:
일수신자부담08-2159800
비닐류
콜레스테롤
Omg 0%
단백질289 5%
원
궁궁
식품신고는국변없이
1399:소비자상담실
기준치에대한바울/%은200야원기준이므로개인의필요열람에
제의한한글표시사항
K13270-15G17
PP
preference avant fin:
LJK1702372080
202205
돼
8000""
Heinfels - Tyrol - Austria
9
0n0
:두
0%
Y
60U
내용량3759192Kca
South Tyrol/Italy I wwwloackerit
fo<pu
2895:
국9054In
포화
-
258료6금!
무
LOACKER
Toacker
Saveur
LOACKER
KOR
620167
hurt3750
pure
of the
HeSS
PURE
SAVEUR PURE!
Alpes
Venue du ceur
0
는
드문
Alps
from the heart
스
Elle
GOODNESS!
25
3202
159""
37","['MFG', '제조일자']",False,True,False,False,False,0,0,[],[],0,0,0,1,0,1,8,4,0,0,0
001314.jpg,001314,640,640,640,640,0.4096,8.117,9.067,8.117,280.6,72.2,0,139,86,53,0.8581007194244605,"료2대
14
건크랜베리
무갑길
124먼길
14-
음동모
031-763-460
궁냉구
동우농산의/경기도
소비자상담실
구입처및해당업소
미국
소분원
교환처
원산지
반품및
5908
품미호요러
유동기한
해바라기유1%
용시
리AH2E
55%설탕44%
dr이고료
보관하심시오
제조회사
곳에
올中
건조하며서늘한
스시기바랍니다
원재로명
피하고
Y
주본
제풍
내포장재질
직사광선을
보관해주십시오
남내
우려가
오무10이2용피금
새우돼지고기복승아
사용한
보관
섞질으
경우
동을
아황산류
과하실
대두
밀
홍합포함
체질의
경우에는
개보
제품
땅콩
전복
조개류굴
알레르기
거러려
특이체질
드실
주의하시기
또는
보상
포장하였습니다
의거
교환
기준에
옹퓨
고시
소비자분쟁해결
1399
성정거래위원회
신고는
국변없이
식품
까지
OTHEA
유통기한
-15
문16
222
9
유통기한
반
조
더다
H
20220115 BUA16
[[
대
모
또
우동
수
[
산취
장
'% Ss I2llAHa
-
움
및
다
동전이
건
기도
로
보
교
zY표내류
오F
G고이교료
소비자
과
으토
도도
-
하며
%을문!
까지
원산져
초월
[
남
해바라기유1%
[
주스
원
-
10
-
12
4번
주원
6
전","['까지', '유통기한', '제조일자']",True,True,False,True,False,1,1,['Y4_sep'],['2022-01-15'],0,0,0,0,0,1,4,0,0,0,0
